Jurisdiction,Year,IPCC_cat_code,Product,Tax_dummy,ETS_dummy,Tax_rate_excl_ex_clc,Tax_ex_rate,ETS_price,,
Alberta,1991,1A1A1,Natural gas,,,,,,,
Alberta,1991,1A1A1,Oil,,,,,,,
Alberta,1991,1A1A2,Coal/peat,,,,,,,
Alberta,1991,1A1A2,Natural gas,,,,,,,
Alberta,1991,1A1A2,Oil,,,,,,,
Alberta,1991,1A1A3,Coal/peat,,,,,,,
Alberta,1991,1A1A3,Natural gas,,,,,,,
Alberta,1991,1A1A3,Oil,,,,,,,
Alberta,1991,1A1B,Coal/peat,,,,,,,
Alberta,1991,1A1B,Natural gas,,,,,,,
Alberta,1991,1A1B,Oil,,,,,,,
Alberta,1991,1A1C,Coal/peat,,,,,,,
Alberta,1991,1A1C,Natural gas,,,,,,,
Alberta,1991,1A1C,Oil,,,,,,,
Alberta,1991,1A2,Coal/peat,,,,,,,
Alberta,1991,1A2,Natural gas,,,,,,,
Alberta,1991,1A2,Oil,,,,,,,
Alberta,1991,1A2A,Coal/peat,,,,,,,
Alberta,1991,1A2A,Natural gas,,,,,,,
Alberta,1991,1A2A,Oil,,,,,,,
Alberta,1991,1A2B,Coal/peat,,,,,,,
Alberta,1991,1A2B,Natural gas,,,,,,,
Alberta,1991,1A2B,Oil,,,,,,,
Alberta,1991,1A2C,Coal/peat,,,,,,,
Alberta,1991,1A2C,Natural gas,,,,,,,
Alberta,1991,1A2C,Oil,,,,,,,
Alberta,1991,1A2D,Coal/peat,,,,,,,
Alberta,1991,1A2D,Natural gas,,,,,,,
Alberta,1991,1A2D,Oil,,,,,,,
Alberta,1991,1A2E,Coal/peat,,,,,,,
Alberta,1991,1A2E,Natural gas,,,,,,,
Alberta,1991,1A2E,Oil,,,,,,,
Alberta,1991,1A2F,Coal/peat,,,,,,,
Alberta,1991,1A2F,Natural gas,,,,,,,
Alberta,1991,1A2F,Oil,,,,,,,
Alberta,1991,1A2G,Coal/peat,,,,,,,
Alberta,1991,1A2G,Natural gas,,,,,,,
Alberta,1991,1A2G,Oil,,,,,,,
Alberta,1991,1A2H,Coal/peat,,,,,,,
Alberta,1991,1A2H,Natural gas,,,,,,,
Alberta,1991,1A2H,Oil,,,,,,,
Alberta,1991,1A2I,Coal/peat,,,,,,,
Alberta,1991,1A2I,Natural gas,,,,,,,
Alberta,1991,1A2I,Oil,,,,,,,
Alberta,1991,1A2J,Coal/peat,,,,,,,
Alberta,1991,1A2J,Natural gas,,,,,,,
Alberta,1991,1A2J,Oil,,,,,,,
Alberta,1991,1A2K,Coal/peat,,,,,,,
Alberta,1991,1A2K,Natural gas,,,,,,,
Alberta,1991,1A2K,Oil,,,,,,,
Alberta,1991,1A2L,Coal/peat,,,,,,,
Alberta,1991,1A2L,Natural gas,,,,,,,
Alberta,1991,1A2L,Oil,,,,,,,
Alberta,1991,1A2M,Coal/peat,,,,,,,
Alberta,1991,1A2M,Natural gas,,,,,,,
Alberta,1991,1A2M,Oil,,,,,,,
Alberta,1991,1A3,Coal/peat,,,,,,,
Alberta,1991,1A3,Natural gas,,,,,,,
Alberta,1991,1A3,Oil,,,,,,,
Alberta,1991,1A3A,Coal/peat,,,,,,,
Alberta,1991,1A3A,Natural gas,,,,,,,
Alberta,1991,1A3A,Oil,,,,,,,
Alberta,1991,1A3A1,Coal/peat,,,,,,,
Alberta,1991,1A3A1,Natural gas,,,,,,,
Alberta,1991,1A3A1,Oil,,,,,,,
Alberta,1991,1A3A2,Coal/peat,,,,,,,
Alberta,1991,1A3A2,Natural gas,,,,,,,
Alberta,1991,1A3A2,Oil,,,,,,,
Alberta,1991,1A3B,Coal/peat,,,,,,,
Alberta,1991,1A3B,Natural gas,,,,,,,
Alberta,1991,1A3B,Oil,,,,,,,
Alberta,1991,1A3C,Coal/peat,,,,,,,
Alberta,1991,1A3C,Natural gas,,,,,,,
Alberta,1991,1A3C,Oil,,,,,,,
Alberta,1991,1A3D,Coal/peat,,,,,,,
Alberta,1991,1A3D,Natural gas,,,,,,,
Alberta,1991,1A3D,Oil,,,,,,,
Alberta,1991,1A3D1,Coal/peat,,,,,,,
Alberta,1991,1A3D1,Natural gas,,,,,,,
Alberta,1991,1A3D1,Oil,,,,,,,
Alberta,1991,1A3D2,Coal/peat,,,,,,,
Alberta,1991,1A3D2,Natural gas,,,,,,,
Alberta,1991,1A3D2,Oil,,,,,,,
Alberta,1991,1A3E,Coal/peat,,,,,,,
Alberta,1991,1A3E,Natural gas,,,,,,,
Alberta,1991,1A3E,Oil,,,,,,,
Alberta,1991,1A3E1,Coal/peat,,,,,,,
Alberta,1991,1A3E1,Natural gas,,,,,,,
Alberta,1991,1A3E1,Oil,,,,,,,
Alberta,1991,1A4,Coal/peat,,,,,,,
Alberta,1991,1A4,Natural gas,,,,,,,
Alberta,1991,1A4,Oil,,,,,,,
Alberta,1991,1A4A,Coal/peat,,,,,,,
Alberta,1991,1A4A,Natural gas,,,,,,,
Alberta,1991,1A4A,Oil,,,,,,,
Alberta,1991,1A4B,Coal/peat,,,,,,,
Alberta,1991,1A4B,Natural gas,,,,,,,
Alberta,1991,1A4B,Oil,,,,,,,
Alberta,1991,1A4C,Coal/peat,,,,,,,
Alberta,1991,1A4C,Natural gas,,,,,,,
Alberta,1991,1A4C,Oil,,,,,,,
Alberta,1991,1A4C1,Coal/peat,,,,,,,
Alberta,1991,1A4C1,Natural gas,,,,,,,
Alberta,1991,1A4C1,Oil,,,,,,,
Alberta,1991,1A4C2,Coal/peat,,,,,,,
Alberta,1991,1A4C2,Natural gas,,,,,,,
Alberta,1991,1A4C2,Oil,,,,,,,
Alberta,1991,1A4C3,Coal/peat,,,,,,,
Alberta,1991,1A4C3,Natural gas,,,,,,,
Alberta,1991,1A4C3,Oil,,,,,,,
Alberta,1991,1A5,Coal/peat,,,,,,,
Alberta,1991,1A5,Natural gas,,,,,,,
Alberta,1991,1A5,Oil,,,,,,,
Alberta,1991,1A5A,Coal/peat,,,,,,,
Alberta,1991,1A5A,Natural gas,,,,,,,
Alberta,1991,1A5A,Oil,,,,,,,
Alberta,1991,1A5B,Coal/peat,,,,,,,
Alberta,1991,1A5B,Natural gas,,,,,,,
Alberta,1991,1A5B,Oil,,,,,,,
Alberta,1991,1A5C,Coal/peat,,,,,,,
Alberta,1991,1A5C,Natural gas,,,,,,,
Alberta,1991,1A5C,Oil,,,,,,,
Alberta,1991,1B,,,,,,,,
Alberta,1991,1B1,,,,,,,,
Alberta,1991,1B1A,,,,,,,,
Alberta,1991,1B1A1,,,,,,,,
Alberta,1991,1B1A11,,,,,,,,
Alberta,1991,1B1A12,,,,,,,,
Alberta,1991,1B1A13,,,,,,,,
Alberta,1991,1B1A14,,,,,,,,
Alberta,1991,1B1A2,,,,,,,,
Alberta,1991,1B1A21,,,,,,,,
Alberta,1991,1B1A22,,,,,,,,
Alberta,1991,1B1B,,,,,,,,
Alberta,1991,1B2,,,,,,,,
Alberta,1991,1B2A,,,,,,,,
Alberta,1991,1B2A1,,,,,,,,
Alberta,1991,1B2A2,,,,,,,,
Alberta,1991,1B2A3,,,,,,,,
Alberta,1991,1B2A31,,,,,,,,
Alberta,1991,1B2A32,,,,,,,,
Alberta,1991,1B2A33,,,,,,,,
Alberta,1991,1B2A34,,,,,,,,
Alberta,1991,1B2A35,,,,,,,,
Alberta,1991,1B2A36,,,,,,,,
Alberta,1991,1B2B,,,,,,,,
Alberta,1991,1B2B1,,,,,,,,
Alberta,1991,1B2B2,,,,,,,,
Alberta,1991,1B2B3,,,,,,,,
Alberta,1991,1B2B31,,,,,,,,
Alberta,1991,1B2B32,,,,,,,,
Alberta,1991,1B2B33,,,,,,,,
Alberta,1991,1B2B34,,,,,,,,
Alberta,1991,1B2B35,,,,,,,,
Alberta,1991,1B2B36,,,,,,,,
Alberta,1991,1B3,,,,,,,,
Alberta,1991,1C,,,,,,,,
Alberta,1991,1C1,,,,,,,,
Alberta,1991,1C1A,,,,,,,,
Alberta,1991,1C1B,,,,,,,,
Alberta,1991,1C1C,,,,,,,,
Alberta,1991,1C2,,,,,,,,
Alberta,1991,1C2A,,,,,,,,
Alberta,1991,1C2B,,,,,,,,
Alberta,1991,1C3,,,,,,,,
Alberta,1991,2,,,,,,,,
Alberta,1991,20,,,,,,,,
Alberta,1991,200,,,,,,,,
Alberta,1991,2000,,,,,,,,
Alberta,1991,20000,,,,,,,,
Alberta,1991,200000,,,,,,,,
Alberta,1991,2A,,,,,,,,
Alberta,1991,2A1,,,,,,,,
Alberta,1991,2A2,,,,,,,,
Alberta,1991,2A3,,,,,,,,
Alberta,1991,2A4,,,,,,,,
Alberta,1991,2A4A,,,,,,,,
Alberta,1991,2A4B,,,,,,,,
Alberta,1991,2A4C,,,,,,,,
Alberta,1991,2A4D,,,,,,,,
Alberta,1991,2B,,,,,,,,
Alberta,1991,2B1,,,,,,,,
Alberta,1991,2B10,,,,,,,,
Alberta,1991,2B2,,,,,,,,
Alberta,1991,2B3,,,,,,,,
Alberta,1991,2B4,,,,,,,,
Alberta,1991,2B5,,,,,,,,
Alberta,1991,2B6,,,,,,,,
Alberta,1991,2B7,,,,,,,,
Alberta,1991,2B8,,,,,,,,
Alberta,1991,2B8A,,,,,,,,
Alberta,1991,2B8B,,,,,,,,
Alberta,1991,2B8C,,,,,,,,
Alberta,1991,2B8D,,,,,,,,
Alberta,1991,2B8E,,,,,,,,
Alberta,1991,2B8F,,,,,,,,
Alberta,1991,2B9,,,,,,,,
Alberta,1991,2B9A,,,,,,,,
Alberta,1991,2B9B,,,,,,,,
Alberta,1991,2C,,,,,,,,
Alberta,1991,2C1,,,,,,,,
Alberta,1991,2C2,,,,,,,,
Alberta,1991,2C3,,,,,,,,
Alberta,1991,2C4,,,,,,,,
Alberta,1991,2C5,,,,,,,,
Alberta,1991,2C6,,,,,,,,
Alberta,1991,2C7,,,,,,,,
Alberta,1991,2D,,,,,,,,
Alberta,1991,2D1,,,,,,,,
Alberta,1991,2D2,,,,,,,,
Alberta,1991,2D3,,,,,,,,
Alberta,1991,2D4,,,,,,,,
Alberta,1991,2E,,,,,,,,
Alberta,1991,2F,,,,,,,,
Alberta,1991,2F1,,,,,,,,
Alberta,1991,2F2,,,,,,,,
Alberta,1991,2F3,,,,,,,,
Alberta,1991,2F4,,,,,,,,
Alberta,1991,2F5,,,,,,,,
Alberta,1991,2F6,,,,,,,,
Alberta,1991,2G,,,,,,,,
Alberta,1991,2G1,,,,,,,,
Alberta,1991,2G2,,,,,,,,
Alberta,1991,2G3,,,,,,,,
Alberta,1991,2G4,,,,,,,,
Alberta,1991,2H,,,,,,,,
Alberta,1991,2H1,,,,,,,,
Alberta,1991,2H2,,,,,,,,
Alberta,1991,2H3,,,,,,,,
Alberta,1991,3,,,,,,,,
Alberta,1991,3A,,,,,,,,
Alberta,1991,3A1,,,,,,,,
Alberta,1991,3A2,,,,,,,,
Alberta,1991,3B,,,,,,,,
Alberta,1991,3B1,,,,,,,,
Alberta,1991,3B1A,,,,,,,,
Alberta,1991,3B1B,,,,,,,,
Alberta,1991,3B2,,,,,,,,
Alberta,1991,3B2A,,,,,,,,
Alberta,1991,3B2B,,,,,,,,
Alberta,1991,3B3,,,,,,,,
Alberta,1991,3B3A,,,,,,,,
Alberta,1991,3B3B,,,,,,,,
Alberta,1991,3B4,,,,,,,,
Alberta,1991,3B4A,,,,,,,,
Alberta,1991,3B4B,,,,,,,,
Alberta,1991,3B5,,,,,,,,
Alberta,1991,3B5A,,,,,,,,
Alberta,1991,3B5B,,,,,,,,
Alberta,1991,3B6,,,,,,,,
Alberta,1991,3B6A,,,,,,,,
Alberta,1991,3B6B,,,,,,,,
Alberta,1991,3B6B1,,,,,,,,
Alberta,1991,3B6B2,,,,,,,,
Alberta,1991,3B6B3,,,,,,,,
Alberta,1991,3B6B4,,,,,,,,
Alberta,1991,3B6B5,,,,,,,,
Alberta,1991,3C,,,,,,,,
Alberta,1991,3C1,,,,,,,,
Alberta,1991,3C2,,,,,,,,
Alberta,1991,3C3,,,,,,,,
Alberta,1991,3C4,,,,,,,,
Alberta,1991,3C5,,,,,,,,
Alberta,1991,3C6,,,,,,,,
Alberta,1991,3C7,,,,,,,,
Alberta,1991,3C8,,,,,,,,
Alberta,1991,3D,,,,,,,,
Alberta,1991,3D1,,,,,,,,
Alberta,1991,3D2,,,,,,,,
Alberta,1991,4,,,,,,,,
Alberta,1991,4A,,,,,,,,
Alberta,1991,4A1,,,,,,,,
Alberta,1991,4A2,,,,,,,,
Alberta,1991,4A3,,,,,,,,
Alberta,1991,4B,,,,,,,,
Alberta,1991,4C,,,,,,,,
Alberta,1991,4C1,,,,,,,,
Alberta,1991,4C2,,,,,,,,
Alberta,1991,4D,,,,,,,,
Alberta,1991,4D1,,,,,,,,
Alberta,1991,4D2,,,,,,,,
Alberta,1991,4E,,,,,,,,
Alberta,1991,5,,,,,,,,
Alberta,1991,5A,,,,,,,,
Alberta,1991,5A1,,,,,,,,
Alberta,1991,5A2,,,,,,,,
Alberta,1992,0,,,,,,,,
Alberta,1992,1,,,,,,,,
Alberta,1992,1A,Coal/peat,,,,,,,
Alberta,1992,1A,Natural gas,,,,,,,
Alberta,1992,1A,Oil,,,,,,,
Alberta,1992,1A1,Coal/peat,,,,,,,
Alberta,1992,1A1,Natural gas,,,,,,,
Alberta,1992,1A1,Oil,,,,,,,
Alberta,1992,1A1A,Coal/peat,,,,,,,
Alberta,1992,1A1A,Natural gas,,,,,,,
Alberta,1992,1A1A,Oil,,,,,,,
Alberta,1992,1A1A1,Coal/peat,,,,,,,
Alberta,1992,1A1A1,Natural gas,,,,,,,
Alberta,1992,1A1A1,Oil,,,,,,,
Alberta,1992,1A1A2,Coal/peat,,,,,,,
Alberta,1992,1A1A2,Natural gas,,,,,,,
Alberta,1992,1A1A2,Oil,,,,,,,
Alberta,1992,1A1A3,Coal/peat,,,,,,,
Alberta,1992,1A1A3,Natural gas,,,,,,,
Alberta,1992,1A1A3,Oil,,,,,,,
Alberta,1992,1A1B,Coal/peat,,,,,,,
Alberta,1992,1A1B,Natural gas,,,,,,,
Alberta,1992,1A1B,Oil,,,,,,,
Alberta,1992,1A1C,Coal/peat,,,,,,,
Alberta,1992,1A1C,Natural gas,,,,,,,
Alberta,1992,1A1C,Oil,,,,,,,
Alberta,1992,1A2,Coal/peat,,,,,,,
Alberta,1992,1A2,Natural gas,,,,,,,
Alberta,1992,1A2,Oil,,,,,,,
Alberta,1992,1A2A,Coal/peat,,,,,,,
Alberta,1992,1A2A,Natural gas,,,,,,,
Alberta,1992,1A2A,Oil,,,,,,,
Alberta,1992,1A2B,Coal/peat,,,,,,,
Alberta,1992,1A2B,Natural gas,,,,,,,
Alberta,1992,1A2B,Oil,,,,,,,
Alberta,1992,1A2C,Coal/peat,,,,,,,
Alberta,1992,1A2C,Natural gas,,,,,,,
Alberta,1992,1A2C,Oil,,,,,,,
Alberta,1992,1A2D,Coal/peat,,,,,,,
Alberta,1992,1A2D,Natural gas,,,,,,,
Alberta,1992,1A2D,Oil,,,,,,,
Alberta,1992,1A2E,Coal/peat,,,,,,,
Alberta,1992,1A2E,Natural gas,,,,,,,
Alberta,1992,1A2E,Oil,,,,,,,
Alberta,1992,1A2F,Coal/peat,,,,,,,
Alberta,1992,1A2F,Natural gas,,,,,,,
Alberta,1992,1A2F,Oil,,,,,,,
Alberta,1992,1A2G,Coal/peat,,,,,,,
Alberta,1992,1A2G,Natural gas,,,,,,,
Alberta,1992,1A2G,Oil,,,,,,,
Alberta,1992,1A2H,Coal/peat,,,,,,,
Alberta,1992,1A2H,Natural gas,,,,,,,
Alberta,1992,1A2H,Oil,,,,,,,
Alberta,1992,1A2I,Coal/peat,,,,,,,
Alberta,1992,1A2I,Natural gas,,,,,,,
Alberta,1992,1A2I,Oil,,,,,,,
Alberta,1992,1A2J,Coal/peat,,,,,,,
Alberta,1992,1A2J,Natural gas,,,,,,,
Alberta,1992,1A2J,Oil,,,,,,,
Alberta,1992,1A2K,Coal/peat,,,,,,,
Alberta,1992,1A2K,Natural gas,,,,,,,
Alberta,1992,1A2K,Oil,,,,,,,
Alberta,1992,1A2L,Coal/peat,,,,,,,
Alberta,1992,1A2L,Natural gas,,,,,,,
Alberta,1992,1A2L,Oil,,,,,,,
Alberta,1992,1A2M,Coal/peat,,,,,,,
Alberta,1992,1A2M,Natural gas,,,,,,,
Alberta,1992,1A2M,Oil,,,,,,,
Alberta,1992,1A3,Coal/peat,,,,,,,
Alberta,1992,1A3,Natural gas,,,,,,,
Alberta,1992,1A3,Oil,,,,,,,
Alberta,1992,1A3A,Coal/peat,,,,,,,
Alberta,1992,1A3A,Natural gas,,,,,,,
Alberta,1992,1A3A,Oil,,,,,,,
Alberta,1992,1A3A1,Coal/peat,,,,,,,
Alberta,1992,1A3A1,Natural gas,,,,,,,
Alberta,1992,1A3A1,Oil,,,,,,,
Alberta,1992,1A3A2,Coal/peat,,,,,,,
Alberta,1992,1A3A2,Natural gas,,,,,,,
Alberta,1992,1A3A2,Oil,,,,,,,
Alberta,1992,1A3B,Coal/peat,,,,,,,
Alberta,1992,1A3B,Natural gas,,,,,,,
Alberta,1992,1A3B,Oil,,,,,,,
Alberta,1992,1A3C,Coal/peat,,,,,,,
Alberta,1992,1A3C,Natural gas,,,,,,,
Alberta,1992,1A3C,Oil,,,,,,,
Alberta,1992,1A3D,Coal/peat,,,,,,,
Alberta,1992,1A3D,Natural gas,,,,,,,
Alberta,1992,1A3D,Oil,,,,,,,
Alberta,1992,1A3D1,Coal/peat,,,,,,,
Alberta,1992,1A3D1,Natural gas,,,,,,,
Alberta,1992,1A3D1,Oil,,,,,,,
Alberta,1992,1A3D2,Coal/peat,,,,,,,
Alberta,1992,1A3D2,Natural gas,,,,,,,
Alberta,1992,1A3D2,Oil,,,,,,,
Alberta,1992,1A3E,Coal/peat,,,,,,,
Alberta,1992,1A3E,Natural gas,,,,,,,
Alberta,1992,1A3E,Oil,,,,,,,
Alberta,1992,1A3E1,Coal/peat,,,,,,,
Alberta,1992,1A3E1,Natural gas,,,,,,,
Alberta,1992,1A3E1,Oil,,,,,,,
Alberta,1992,1A4,Coal/peat,,,,,,,
Alberta,1992,1A4,Natural gas,,,,,,,
Alberta,1992,1A4,Oil,,,,,,,
Alberta,1992,1A4A,Coal/peat,,,,,,,
Alberta,1992,1A4A,Natural gas,,,,,,,
Alberta,1992,1A4A,Oil,,,,,,,
Alberta,1992,1A4B,Coal/peat,,,,,,,
Alberta,1992,1A4B,Natural gas,,,,,,,
Alberta,1992,1A4B,Oil,,,,,,,
Alberta,1992,1A4C,Coal/peat,,,,,,,
Alberta,1992,1A4C,Natural gas,,,,,,,
Alberta,1992,1A4C,Oil,,,,,,,
Alberta,1992,1A4C1,Coal/peat,,,,,,,
Alberta,1992,1A4C1,Natural gas,,,,,,,
Alberta,1992,1A4C1,Oil,,,,,,,
Alberta,1992,1A4C2,Coal/peat,,,,,,,
Alberta,1992,1A4C2,Natural gas,,,,,,,
Alberta,1992,1A4C2,Oil,,,,,,,
Alberta,1992,1A4C3,Coal/peat,,,,,,,
Alberta,1992,1A4C3,Natural gas,,,,,,,
Alberta,1992,1A4C3,Oil,,,,,,,
Alberta,1992,1A5,Coal/peat,,,,,,,
Alberta,1992,1A5,Natural gas,,,,,,,
Alberta,1992,1A5,Oil,,,,,,,
Alberta,1992,1A5A,Coal/peat,,,,,,,
Alberta,1992,1A5A,Natural gas,,,,,,,
Alberta,1992,1A5A,Oil,,,,,,,
Alberta,1992,1A5B,Coal/peat,,,,,,,
Alberta,1992,1A5B,Natural gas,,,,,,,
Alberta,1992,1A5B,Oil,,,,,,,
Alberta,1992,1A5C,Coal/peat,,,,,,,
Alberta,1992,1A5C,Natural gas,,,,,,,
Alberta,1992,1A5C,Oil,,,,,,,
Alberta,1992,1B,,,,,,,,
Alberta,1992,1B1,,,,,,,,
Alberta,1992,1B1A,,,,,,,,
Alberta,1992,1B1A1,,,,,,,,
Alberta,1992,1B1A11,,,,,,,,
Alberta,1992,1B1A12,,,,,,,,
Alberta,1992,1B1A13,,,,,,,,
Alberta,1992,1B1A14,,,,,,,,
Alberta,1992,1B1A2,,,,,,,,
Alberta,1992,1B1A21,,,,,,,,
Alberta,1992,1B1A22,,,,,,,,
Alberta,1992,1B1B,,,,,,,,
Alberta,1992,1B2,,,,,,,,
Alberta,1992,1B2A,,,,,,,,
Alberta,1992,1B2A1,,,,,,,,
Alberta,1992,1B2A2,,,,,,,,
Alberta,1992,1B2A3,,,,,,,,
Alberta,1992,1B2A31,,,,,,,,
Alberta,1992,1B2A32,,,,,,,,
Alberta,1992,1B2A33,,,,,,,,
Alberta,1992,1B2A34,,,,,,,,
Alberta,1992,1B2A35,,,,,,,,
Alberta,1992,1B2A36,,,,,,,,
Alberta,1992,1B2B,,,,,,,,
Alberta,1992,1B2B1,,,,,,,,
Alberta,1992,1B2B2,,,,,,,,
Alberta,1992,1B2B3,,,,,,,,
Alberta,1992,1B2B31,,,,,,,,
Alberta,1992,1B2B32,,,,,,,,
Alberta,1992,1B2B33,,,,,,,,
Alberta,1992,1B2B34,,,,,,,,
Alberta,1992,1B2B35,,,,,,,,
Alberta,1992,1B2B36,,,,,,,,
Alberta,1992,1B3,,,,,,,,
Alberta,1992,1C,,,,,,,,
Alberta,1992,1C1,,,,,,,,
Alberta,1992,1C1A,,,,,,,,
Alberta,1992,1C1B,,,,,,,,
Alberta,1992,1C1C,,,,,,,,
Alberta,1992,1C2,,,,,,,,
Alberta,1992,1C2A,,,,,,,,
Alberta,1992,1C2B,,,,,,,,
Alberta,1992,1C3,,,,,,,,
Alberta,1992,2,,,,,,,,
Alberta,1992,20,,,,,,,,
Alberta,1992,200,,,,,,,,
Alberta,1992,2000,,,,,,,,
Alberta,1992,20000,,,,,,,,
Alberta,1992,200000,,,,,,,,
Alberta,1992,2A,,,,,,,,
Alberta,1992,2A1,,,,,,,,
Alberta,1992,2A2,,,,,,,,
Alberta,1992,2A3,,,,,,,,
Alberta,1992,2A4,,,,,,,,
Alberta,1992,2A4A,,,,,,,,
Alberta,1992,2A4B,,,,,,,,
Alberta,1992,2A4C,,,,,,,,
Alberta,1992,2A4D,,,,,,,,
Alberta,1992,2B,,,,,,,,
Alberta,1992,2B1,,,,,,,,
Alberta,1992,2B10,,,,,,,,
Alberta,1992,2B2,,,,,,,,
Alberta,1992,2B3,,,,,,,,
Alberta,1992,2B4,,,,,,,,
Alberta,1992,2B5,,,,,,,,
Alberta,1992,2B6,,,,,,,,
Alberta,1992,2B7,,,,,,,,
Alberta,1992,2B8,,,,,,,,
Alberta,1992,2B8A,,,,,,,,
Alberta,1992,2B8B,,,,,,,,
Alberta,1992,2B8C,,,,,,,,
Alberta,1992,2B8D,,,,,,,,
Alberta,1992,2B8E,,,,,,,,
Alberta,1992,2B8F,,,,,,,,
Alberta,1992,2B9,,,,,,,,
Alberta,1992,2B9A,,,,,,,,
Alberta,1992,2B9B,,,,,,,,
Alberta,1992,2C,,,,,,,,
Alberta,1992,2C1,,,,,,,,
Alberta,1992,2C2,,,,,,,,
Alberta,1992,2C3,,,,,,,,
Alberta,1992,2C4,,,,,,,,
Alberta,1992,2C5,,,,,,,,
Alberta,1992,2C6,,,,,,,,
Alberta,1992,2C7,,,,,,,,
Alberta,1992,2D,,,,,,,,
Alberta,1992,2D1,,,,,,,,
Alberta,1992,2D2,,,,,,,,
Alberta,1992,2D3,,,,,,,,
Alberta,1992,2D4,,,,,,,,
Alberta,1992,2E,,,,,,,,
Alberta,1992,2F,,,,,,,,
Alberta,1992,2F1,,,,,,,,
Alberta,1992,2F2,,,,,,,,
Alberta,1992,2F3,,,,,,,,
Alberta,1992,2F4,,,,,,,,
Alberta,1992,2F5,,,,,,,,
Alberta,1992,2F6,,,,,,,,
Alberta,1992,2G,,,,,,,,
Alberta,1992,2G1,,,,,,,,
Alberta,1992,2G2,,,,,,,,
Alberta,1992,2G3,,,,,,,,
Alberta,1992,2G4,,,,,,,,
Alberta,1992,2H,,,,,,,,
Alberta,1992,2H1,,,,,,,,
Alberta,1992,2H2,,,,,,,,
Alberta,1992,2H3,,,,,,,,
Alberta,1992,3,,,,,,,,
Alberta,1992,3A,,,,,,,,
Alberta,1992,3A1,,,,,,,,
Alberta,1992,3A2,,,,,,,,
Alberta,1992,3B,,,,,,,,
Alberta,1992,3B1,,,,,,,,
Alberta,1992,3B1A,,,,,,,,
Alberta,1992,3B1B,,,,,,,,
Alberta,1992,3B2,,,,,,,,
Alberta,1992,3B2A,,,,,,,,
Alberta,1992,3B2B,,,,,,,,
Alberta,1992,3B3,,,,,,,,
Alberta,1992,3B3A,,,,,,,,
Alberta,1992,3B3B,,,,,,,,
Alberta,1992,3B4,,,,,,,,
Alberta,1992,3B4A,,,,,,,,
Alberta,1992,3B4B,,,,,,,,
Alberta,1992,3B5,,,,,,,,
Alberta,1992,3B5A,,,,,,,,
Alberta,1992,3B5B,,,,,,,,
Alberta,1992,3B6,,,,,,,,
Alberta,1992,3B6A,,,,,,,,
Alberta,1992,3B6B,,,,,,,,
Alberta,1992,3B6B1,,,,,,,,
Alberta,1992,3B6B2,,,,,,,,
Alberta,1992,3B6B3,,,,,,,,
Alberta,1992,3B6B4,,,,,,,,
Alberta,1992,3B6B5,,,,,,,,
Alberta,1992,3C,,,,,,,,
Alberta,1992,3C1,,,,,,,,
Alberta,1992,3C2,,,,,,,,
Alberta,1992,3C3,,,,,,,,
Alberta,1992,3C4,,,,,,,,
Alberta,1992,3C5,,,,,,,,
Alberta,1992,3C6,,,,,,,,
Alberta,1992,3C7,,,,,,,,
Alberta,1992,3C8,,,,,,,,
Alberta,1992,3D,,,,,,,,
Alberta,1992,3D1,,,,,,,,
Alberta,1992,3D2,,,,,,,,
Alberta,1992,4,,,,,,,,
Alberta,1992,4A,,,,,,,,
Alberta,1992,4A1,,,,,,,,
Alberta,1992,4A2,,,,,,,,
Alberta,1992,4A3,,,,,,,,
Alberta,1992,4B,,,,,,,,
Alberta,1992,4C,,,,,,,,
Alberta,1992,4C1,,,,,,,,
Alberta,1992,4C2,,,,,,,,
Alberta,1992,4D,,,,,,,,
Alberta,1992,4D1,,,,,,,,
Alberta,1992,4D2,,,,,,,,
Alberta,1992,4E,,,,,,,,
Alberta,1992,5,,,,,,,,
Alberta,1992,5A,,,,,,,,
Alberta,1992,5A1,,,,,,,,
Alberta,1992,5A2,,,,,,,,
Alberta,1993,0,,,,,,,,
Alberta,1993,1,,,,,,,,
Alberta,1993,1A,Coal/peat,,,,,,,
Alberta,1993,1A,Natural gas,,,,,,,
Alberta,1993,1A,Oil,,,,,,,
Alberta,1993,1A1,Coal/peat,,,,,,,
Alberta,1993,1A1,Natural gas,,,,,,,
Alberta,1993,1A1,Oil,,,,,,,
Alberta,1993,1A1A,Coal/peat,,,,,,,
Alberta,1993,1A1A,Natural gas,,,,,,,
Alberta,1993,1A1A,Oil,,,,,,,
Alberta,1993,1A1A1,Coal/peat,,,,,,,
Alberta,1993,1A1A1,Natural gas,,,,,,,
Alberta,1993,1A1A1,Oil,,,,,,,
Alberta,1993,1A1A2,Coal/peat,,,,,,,
Alberta,1993,1A1A2,Natural gas,,,,,,,
Alberta,1993,1A1A2,Oil,,,,,,,
Alberta,1993,1A1A3,Coal/peat,,,,,,,
Alberta,1993,1A1A3,Natural gas,,,,,,,
Alberta,1993,1A1A3,Oil,,,,,,,
Alberta,1993,1A1B,Coal/peat,,,,,,,
Alberta,1993,1A1B,Natural gas,,,,,,,
Alberta,1993,1A1B,Oil,,,,,,,
Alberta,1993,1A1C,Coal/peat,,,,,,,
Alberta,1993,1A1C,Natural gas,,,,,,,
Alberta,1993,1A1C,Oil,,,,,,,
